id,type,shortcode,comments,ts,likes,is_video,video_views,txt,url
1834301016650495121,GraphImage,Bl0vw5clzSR,202,2018-07-29 19:35:42,34805,False,0,FREEDOM ❤️ #definition,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/37578129_283783909058251_8696266501801377792_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tQeW3filYtMAX-7P0_g&oh=874ee52e2f78c4f9d8aa812303bc1e72&oe=5F53D3F1
797597147310291538,GraphImage,sRomEvS3pS,35,2014-08-29 10:30:10,6945,False,0,Exploring my beautiful Greece 🌍🙏☀️🌊 #fitness#holiday#honeymoon#fitbody#motivation#beactive with @kavoukis,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/928672_687372034685208_1375616204_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=lZFTq2xvHNMAX9l9fif&oh=90ba7178df758d053c46a99fa47c1e26&oe=5F539FD0
2181556499231244479,GraphImage,B5GchPiH4C_,383,2019-11-20 21:30:22,40431,False,0,Wybacz mi ten SPAM 🌴🌴🌴 .. jeszcze moment i wracam ❤️ Od poniedziałku wrzucam DODATKI do WYZWANIA POŚLADKOWEGO 😘 .. tymczasem przesyłam dużo ciepła ☀️☀️☀️ #relax #chill #mood,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/73062191_2180195625620176_1085794645767577358_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=k46P6EH3pWQAX9WhzNQ&oh=0cb8d5265351e96785dfb25419cc0fe6&oe=5F5201B0
2296700396537598116,GraphSidecar,B_fhNebH1Ck,2719,2020-04-27 19:20:44,49391,False,0,"CO TO SIĘ POROBIŁO 🙂🙃 Byłaś na TRENINGOWYM LAJFIE 😈🔥 Jeśli TAK, stukaj prędko dwa razy placem w ekran.. Czekam też na RAPORT w komentarzu: „ZALICZONE”
Daj znać jak było 💦💦💦
•
WYZWANIE „NOWA JA” TRWA❣️ Zostało 8 TYGODNI ✅
Szczegóły wrzuciłam w niedzielnym poście ❣️❣️❣️
•
U mnie LAJF + raniutko DREAM BODY z www.BeActiveTv.pl 🔥🔥
Czy ktos mi może przypomnieć JAK SIĘ NAZYWAM? 😅💦💦💦
•
KOTKI 🥰🥰🥰 Dziękuje za zaufanie 🙏🏻
i za KOSMICZNĄ FREKWENCJĘ ❤️
•
PRZED NAMI JESZCZE 55 DNI 💪🏻🔥🔥🔥
⬇️ 5️⃣6️⃣ POSZŁO ✅
#nowajazchodakowska #chodagang #misjachoda #misjazdrowie #liveworkout #newchallenge #ewachodakowska

PS. Babeczki..
Nie wiem jak to się stało, ze LAJF SIĘ NIE ZAPISAŁ 😨
Nie wyświetla mi się 😭😭😭
Mam go natomiast w TELEFONIE..
Postaram się wrzucić go tutaj w post..
.. ale najpierw muszę zjeść kolacje, bo padnę 😅😅😅
Dziś było TOTAL HOT 🔥🔥🔥🔥",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/94476031_2954734801271988_6861962890964190188_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WZ-CpXNuBf4AX_IYdtE&oh=a7abf88a2ce9ee888c3a78c655412d6c&oe=5F532BAE
785192672478067551,GraphVideo,rlkJNTS3tf,54,2014-08-12 07:44:42,5706,True,0,@kavoukis falling from a chair... almost 😜😜😜 #priceless#moments#beach#dinner#mykonos#fun#time#love#happiness,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10608080_1488942808018911_383396298_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=SSI7F1rcbXYAX91Rwzd&oh=e8d17206b8e3aaf954b167d2c7fd6915&oe=5F2C7271
2342108384156625747,GraphImage,CCA1yqXHqtT,3243,2020-06-29 10:58:18,44083,False,0,"Pijana od ENDORFIN 😅💦 „FORMA ŻYCIA” - DZIEŃ 1️⃣ DZIS LAJF O 1️⃣8️⃣:0️⃣0️⃣ tutaj na insta.. jeśli się szykujesz, stuknij palcem dwa razy w ekran, a w komentarzu wpisz „OBECNA” ✅
•
Zanim WYSTARTUJEMY NA DOBRE, jedna ważna rzecz! CHYBA NAJWAŻNIEJSZA ⚠️
•
Postawa ""im więcej, tym lepiej"" wcale nie przyspiesza redukcji tkanki tłuszczowej!
Przemęczony organizm buntuje się, a waga stoi w miejscu!
EFEKTÓW BRAK! To Ci gwarantuje ‼️‼️
•
ZDROWA DIETA, TRENING, REGENERACJA!
•
REGENERACJA!!!! Będę TO ZNUDZENIA o tym przypominać ❗️❗️❗️❗️
•
RÓWNOWAGA ⚖️
•
Dziewczyny często o tym zapominają.. nawet te, które trenują DŁUGIE LATA 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️
„Nie widzę efektów”..
A kiedy pytam „ile godzin śpisz” nagle sprawa jasna..
•
TRENING TO DLA ORGANIZMU WYZWANIE!
Jeśli jesteś niewyspana i zabierasz się za trening, nie daj Boże dwa dziennie, to więcej z tego krzywdy niż pożytku..
•
WYLUZUJ 💆🏼‍♀️💆🏼‍♂️
•
STRES ➡️ kortyzol ➡️ brak efektów..
•
Gdzie się spieszysz?
•
ROBISZ TO PRZECIEŻ DLA SIEBIE..
Zmieniasz STYL ŻYCIA..
A nie ścigasz efekty.. tak?
•
Z TROSKI I MIŁOŚCI do siebie..
dlatego, bo siebie LUBISZ..
nie dlatego, ze nie możesz na siebie patrzeć!
•
Nie karz swojego ciała REŻIMEM!
Uśmiechnij się do siebie..
DAJ SOBIE CZAS!!
•
Jeśli nie jesteś ZMĘCZONA FIZYCZNIE, odpocznij! ZREGENERUJ SIĘ ❤️
•
Nic ponad ludzkie siły, NIE MA SENSU!
•
Pamiętaj! KAŻDA Z NAS JEST INNA..
Każda z nas ma inny cel..
•
Szanuj SWOJE MOŻLIWOŚCI!
•
SZUKAJ RÓWNOWAGI!!
•
Robimy to z głową ❤️❤️❤️
•••••••••••••••••••••••••••••••••••••••••••••••
POZIOMY ZAAWANSOWANIA •
WYZWANIE MA 3 poziomy..
Początkujące trenują 3 x w tygodniu po 20 min!!
Kochana! DASZ RADĘ ❤️
••••••••••••••••••••••••••••••••••••••••••••••••
RAPORTY ZALICZONYCH TRENINGÓW ✅
•
Kochana! Te są  są po to, żeby MOTYWOWAĆ CIEBIE i Twoich znajomych.. nie po to żeby wywierać presję.. BAW SIĘ TYM 🎈🎈🎈
•
Twój INSTA może wyglądać jak DZIENNICZEK TRENINGOWY - nie musisz nawet cykać fotek 📸 wszystko dostaniesz na maila 📥
•
WSZYSTKIE SZCZEGÓŁY ZNAJDZIESZ NA
 http://nowosc.beactivetv.pl/lp/formazycia
•
LINK W BIO ✅
#formazyciazchoda #chodagang #fajterka",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106187874_401954447387554_2418110523810999443_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8i7QLJSfz4QAX9RpOp_&oh=ab0dc744303bcb0d4990a343be778534&oe=5F5369F5
1268351827113114521,GraphImage,BGaF0RJS3uZ,68,2016-06-08 22:55:41,15702,False,0,Owocowy chłodnik z sosem z palonej kaszy gryczanej ... Pozytywna szajba dla kubków smakowych ❤️❤️😍😍 #food #acai #banana #bowl #healthy 🚀🚀,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/13385841_1603368383326259_629797685_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Yh6SucpBrlUAX_k_0M0&oh=af668f45abad6facaff2e47b16e201a0&oe=5F5384BE
851756637173282984,GraphImage,vSDCYRy3io,17,2014-11-12 02:55:25,5380,False,0,Born to explore ❤️ #Tokyo #street #art #graffiti #traveling,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10809652_377712749062932_1308227063_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0B7Ux0wS82kAX8J8xZt&oh=4d15f081fc4492a155e492e359ea3e4c&oe=5F523CEF
1048600166754122655,GraphImage,6NYEvCy3uf,85,2015-08-10 18:08:22,17527,False,0,"Ten tydzien zapowiada sie szalenie  intensywnie 💪😁💦 Przygotowuje sie do projektu, ktory jest dla mnie ogromnym wyróżnieniem i nagrodą za dotychczasowe działania ... Warto było !!! Czuje sie jak statek kosmiczny na pełnej mocy 🚀🚀🚀 Marzenia sie spełniają tym, ktorzy na nie pracują z uporem maniaka 💪💪💪 NAWET SIE NIE WAŻ ODPUSZCZAĆ 🔥🔥🔥 It's gonna be crazy intensive week 💦💦 I'm getting ready for the project - my dream is coming true , after years of dedication, discipline and hard work... I'm more than excited 😅😅 I feel like a full powered spaceship 😜😜 ready for that challenge 💪💪❤️ #surprise #dream #global #excitement #hardworkpaysoff #hardwork #power #commitment #discipline #strong #stubborn #dontgiveup ‼️‼️‼️",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/11856570_108167782867212_2141574292_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=RmUfeVW82nwAX8Ae2-R&oh=e32915ee4354f0dde5241d085fbb6c6a&oe=5F552864
2274922430392501274,GraphVideo,B-SJeW7HQQa,1540,2020-03-28 17:22:03,18361,True,309864,"Wrzucam SZCZEGÓŁY WYZWANIA - METAMORFOZA DOMEJ ROBOTY w 14 dni 🥳🥳🥳
Dla tych, które nie mają cierpliwości, żeby obejrzeć nagranie do końca 😅😅😅
WYZWANIE METAMORFOZA DOMEJ ROBOTY będzie składać się 
z części:
PSYCHE
TRENINGOWEJ
DIETETYCZNEJ
i PIELĘGNACJI 
1️⃣ Do części PSYCHE przygotuj sobie zeszyt / notes .. i długopis 📝
2️⃣ Cześć treningowa - potrzebujesz tylko swojego ciała i ręcznika 😅💦 Codziennie o 18:00 łapiemy się na TRENINGOWYCH LAJFACH (z wyjątkiem niedziel) 
na moim profilu na insta chodakowskaewa albo na moim fanpage na fb.. na zmianę!
20 - 30 minut treningu na żywo 🤩🤩
Ten trening będzie darmowy i zapisany na 24 h ⏰

Zaraz po treningu lajf wskakujemy na na www.beactivetv.pl i dorzucamy cały PROGRAM TRENINGOWY lub cześć programu, który będzie uwzględniony w planie treningowym 🔥🔥🔥 CAŁY SZCZEGÓŁOWY PLAN TRENINGOWY WRZUCĘ JUTRO❣️❣️ 3️⃣ CZĘŚĆ DIETETYCZNA 🍏

Jeszcze dziś wrzucę PRZYKŁADOWY i DARMOWY JADŁOSPIS ✔️ Jeśli chcesz otrzymać diete ułożoną przez mojego dietetyka online, opracowaną adekwatnie do Twoich potrzeb i Twojego celu, wskakuj na www.BeDiet.pl ❣️ TUTAJ DOSTANIESZ TEZ LISTĘ ZAKUPÓW i opiekę dietetyka ❤️ 4️⃣ CZĘŚĆ PIELĘGNACYJNA.. Przepisy na domowe zabiegi, maseczki .. peelingi i masaże twarzy..
🧖🏼‍♀️🧖🏼‍♀️🧖🏼‍♀️ Mam nadzieje, ze jesteś GOTOWA!! 🥰 „ZOSTAŃ W DOMU” -
nie oznacza SIEDŹ BEZCZYNNIE W DOMU 🤨  #chodagang #14dnizchodawdomu #metamorfozazewachodakowska #bediet #beactivetv @tvbeactive @bediet.pl",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/91499198_258586941822837_4268914920890950073_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=y_XNKkzBHqIAX-1lt8z&oh=9c12baec80ee024239ddca9d6087ac41&oe=5F2C5F61
1431038754026930243,GraphImage,BPcEioxl8BD,140,2017-01-19 09:05:34,29544,False,0,"Nie innych obowiązkiem, a Twoim jest kochać Ciebie... Its not others people job to love you.. it's yours❤️ Photo by @aldona ❤️❤️ #positive #mind #life #blackandwhite #photo #photographer #chodakowskaewa #chodakowska #ewachodakowska #beactive #bebio #fit #fitbody #dress 💋💋",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/16122693_168185080331890_3638033107271024640_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9yzgCayi-3IAX85UW9h&oh=1e676b1d1c4660bc010f9ad3ace14247&oe=5F5295F4
1817610191877780656,GraphVideo,Bk5ctbjATSw,150,2018-07-06 18:58:25,12551,True,174877,"Konto prywatne.. zatem mogę wrzucić trochę prywaty 😅 LIP SINGING LELEK 🎤🎤🎤 Lelo ma ze mną przegwizdane.. jak się uczepie jakiegoś kawałka, to puszczam go w kółko milion razy.. no i padło na ten 🎶🎶🎶 @mannei_is_her_name słuchaj! Lelo jest oficjalnie Twoim fanem! Tekst zna na pamięć! 😅😅😅 #couplegoals",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/36610929_393144474540770_6072891054246330368_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Eu4Lv3KAxoUAX-2HB37&oh=01a17372db32c6024fd75f357595680c&oe=5F2C1FF4
1352703621871246108,GraphImage,BLFxMb0BRsc,274,2016-10-03 08:07:39,29936,False,0,"Doszło do tego, ze jestem atakowana , ba! Zastraszana .. Nic dziwnego - tygodniowy zasięg social mediów 7-9 mln.. Od początku prowadzenia profili społecznościowych namawiano mnie do przeróżnych rzeczy, rożnych akcji .. nie zabrakło propozycji z partii politycznych .. Kto by nie skorzystał .. Na każdym kroku spotykam ludzi z ""genialnym projektem"" w który chcą mnie zaangażować .. Firmy, przedsięwzięcia, wydarzenia ... oczywiście idące za tym korzyści finansowe !

Kto by nie skorzystał .. Jestem zapraszana na ścianki, Eventy, billboardy, okładki, wszystkie możliwe polskie show - WSZYSTKIE (w ilu mnie widziałaś?) .. Kto by nie skorzystał ..? Gwarantuje Ci, ze wiele osob na moim miejscu postąpiłoby po drodze inaczej .. Ba! Wiele osob, wykorzystałoby te profile jako narzędzie do manipulacji .. Natomiast ja nigdy nie mieszam sie tutaj w sprawy religii czy polityki .. Moj fanpage i insta to miejsca wolne od konfliktów . 
Geneza ich powstania to MOTYWOWANIE I WSPIERANIE KOBIET do poprawy jakości życia !! Do zmian na lepsze .. do świadomości wolnego wyboru .. konsekwencji .. dyscypliny .. lepszej organizacji .. do prawa decydowania o sobie .. Zaszczepiłam w Polkach mnóstwo siły i przekonania, ze niemożliwe nie istnieje .. Bez skandalu, 
Bez kontrowersji ! 
Bez konfliktów !! Dlatego wciąż tu jesteś ! 
Zrobiłam (kokietki ze mnie nie bedzie) bardzo dużo dla polskich kobiet i wciąż robie .. SŁUCHAJ !! Poprzez treningi ze mną urosłaś w siłe.. Tak?? Korzystaj z niej w życiu wedle uznania ! Masz do tego prawo ! Rob to, co uważasz za słuszne.. Nikt nie ma prawa Ci tego odebrać czy decydować o Tobie ! 
Nie powiem Ci co masz robic .. Zrobisz tak jak uważsasz ! 
Pamiętaj tylko jedno !! Walcząc o prawo do wyboru, 
nie odbieraj go innym !! Ogromna część osób, jest wciąż tutaj tylko dlatego, bo ja jestem konsekwentna ! Bo trzymam sie obranej przez siebie drogi ! - propozycje treningowe, -  zdrowe przepisy, - motywacje na starcie ..
- porady - ciekawe miejscówki - i pozytywna energia .. Niczego więcej tutaj nie znajdziesz ! Uszanuj to !",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/14592115_638802546295918_2142949287816855552_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=KDdMFiUEvQkAX8ZoKkD&oh=3e05482be5f5f873d7d5be47d9536ad5&oe=5F539731
2237114833719642849,GraphImage,B8L1Bapncrh,213,2020-02-05 13:14:51,8734,False,0,"KOTKU ŚLICZNY ❤️ Ja wiem, ze są takie dni, że Ci sie nie chce.. Pamiętaj, ze założenie JUŻ ZAWSZE BĘDĘ AKTYWNA, już zawsze będę o siebie dbać.. już zawsze będzie mi się chcieć.. to PRESJA JAKIEJ NIE POTRZEBUJESZ! 
Tak się nie da 🤷🏼‍♀️ Na początku swojej drogi, SKUP SIĘ NA DNIU DZISIEJSZYM, bez wybiegania w daleką przyszłość .. Dziś ZROBIĘ TO DLA SIEBIE..
Dziś znajdę dla siebie czas..
Dziś zadbam o siebie.. Podejmuj te decyzje KAŻDEGO DNIA!
Każdego dnia, aż stanie sie normą..
Aż wejdzie w krew..
Aż stanie się nawykiem ❤️ Każdego dnia popchnij się do działania..
NIGDY NIE POŻAŁUJESZ!

Każdego dnia - nawet z grymasem - PODEJMIJ DZIAŁANIE!

NIE POŻAŁUJESZ ❣️❣️❣️ I wiem doskonale, wiem!

Nieraz ciężko się zebrać, ale jak już to zrobisz, jak już wprowadzisz zdrowe nawyki żywieniowe, regularne treningi TO POLECISZ Z GÓRKI! 
Ten rytm stanie się siłą napędową, której nie będziesz chciała zatrzymać!

ZROZUMIESZ WTEDY ZE możesz WIĘCEJ, MOCNIEJ, DALEJ! 🚀🚀🚀 Z moją dietą online BeDiet, przygotujesz zdrowe i pyszne dania z niedrogich składników, które dodadzą Ci energii, a Twoje ciało podziękuje Ci pięknym wyglądem!

PRZYPOMINAM, ze BeDiet to nie ograniczenia i restrykcje, to normalne jedzenie w dużych porcjach i we właściwych proporcjach.

Żeby osiągnąć cel, musisz zacząć DZIAŁAĆ!

A pamiętaj, NIC SIĘ NIE ZMIENI, jeśli TY NIC NIE ZMIENISZ! 💪🏻 Do dzieła, wierzę w Ciebie i Twój sukces, Ty też uwierz, zacznij, a ZARAZ ZOBACZYSZ EFEKTY!

Jeśli jeszcze nie masz mojej diety online, zamów już DZIŚ na bediet.pl ❣️
#bediet #chodagang #fajterka",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/83443868_123983098918781_4659485632122926558_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sUdIi4gSIBkAX8y1ewB&oh=cd220d76f44b3711cf6404612e3c1f75&oe=5F53F2AA
2150348689722437389,GraphSidecar,B3Xkr2CIe8N,340,2019-10-08 21:06:01,20608,False,0,"ZABIERAMY SIĘ ZA TEMAT, który wraca do mnie jak bumerang ⚠️ JELITA ❗️❗️❗️ Na dobranoc, wpadam tu z bardzo WAŻNĄ częścią naszego wyzwania EXPRESS Z CHODĄ 💨

A mianowicie: ZAPOBIEGAJ ZAMIAST LECZYĆ - poznaj swoje zdrowie 🥰 Ta część WYZWANIA, została przygotowana razem z moją EKSPERT MIKROODŻYWIANIA @martamieloszykpawelec ❣️ JELITA - czy to NASZ DRUGI MÓZG, CZY RACZEJ PIĘTA ACHILLESOWA? 
Nawet co czwarta osoba ma z nimi kłopot. 
A przecież są ośrodkiem dowodzenia naszego organizmu. 
To w nich skupia się 70-85 proc. komórek odpornościowych - jeśli dochodzi do nadmiernej przepuszczalności jelit, ten obronny system nie działa prawidłowo ⚠️ A szkoda – bo walka z infekcjami zazwyczaj zaczyna się właśnie w jelitach.

Najczęstszymi dolegliwościami jelit są:
• dysbioza jelitowa • osłabienie bariery ochronnej jelit, nieszczelność • stany zapalne • rozregulowany układ odpornościowy jelit • kandydoza

Dysbioza (w tłumacz.: niewłaściwe życie) jelitowa to zaburzenie równowagi w liczbie i składzie bakterii w jelitach – jest ich za mało i są słabo zróżnicowane. 
W wyjałowionym jelicie wirusy (np. rotawirusy wywołujące biegunki u dzieci), grzyby, pasożyty i inne patogeny szybko się rozprzestrzeniają, a my coraz boleśniej zaczynamy odczuwać ich obecność. Jeśli mamy zdrową zróźnicowaną florę bakteryjną – taki stan nazywamy eubiozą (w tłumacz.: szczęśliwe życie) – to wpadające do organizmu np. rotawirusy nie mają gdzie się zakotwiczyć i zostają wydalone.

Szczęśliwa flora bakteryjna jest zróżnicowana i liczna! 
Śluzówka jest nienaruszona, nie ma oznak zapalenia 😇 ➡️ czytaj dalej ... na następnych slajdach.. To dla Twojego zdrowia 🥰❤️",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70803123_124392985260562_747507382527721170_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=AEZw9LenE10AX_RVmJW&oh=863ca03b1f7db649467e49e9cc78dea6&oe=5F53DF6A
1699240054348977158,GraphImage,BeU6dOTlhQG,139,2018-01-24 10:13:41,13978,False,0,"My Training and diet programs - your results 💪🏻💪🏻 Zostaw lajka dla KAŚKI, a ja w zamian zdradzę Ci ZŁOTY ŚRODEK!! 😅😅 Trening + zdrowa dieta + regeneracja = SUKCES!

Nie ma innej drogi, jeśli ktos mówi inaczej, to najpewniej ŚCIEMNIA 👊🏻👊🏻👊🏻 Chcesz efektów? Bierz się do roboty 💪🏻💪🏻
Ty tez dasz radę ❤️ Moje programy treningowe na dvd oraz indywidualnie ułożoną DIETĘ BE DIET, możesz zamówić na www.sklep.bebio.pl 💋

Jeśli nie masz odtwarzacza dvd, nie ma sprawy - 
na stronie www.BeActiveTv.pl możesz wykupić dostep online do wszystkich moich programów.. W SUMIE 21 programów treningowych ❤️ Abonament możesz kupić na miesiąc, trzy miesiące ... lub na cały rok 😀

Trenujesz z telefonem, laptopem czy tabletem 😍
NIE MA WYMÓWEK!!! "" Witam Cię Ewo:) Zaczęłam 20 sierpnia ,gdy moja córka skończyła pół roku a waga stanęła w miejscu :( 83 kg, uwierz mi Ewo, ciężko było wejść na 3 piętro z dzieckiem:( 20 styczeń moje wymarzone 66kg:) 5miesięcy -17kg:) Na początku biegałam ,nadeszła  zima ,przeniosłam się na Mate z programem Turbo Spalanie . Teraz , gdy osiągnęłam wymarzone 66- Zakochałam się w programie TARGET Płaski Brzuch (45min) 
6 razy w tygodniu, bo jak wiele ciężkiej pracy za mną, tak samo i przede mną 💪 
Wiem, że już nigdy nie zmienię nawyków żywieniowych. 
Przy okazji gratuluję Mojemu wspaniałemu mężowi -10 kg z programem Turbo spalaniem 
Mamusia dwóch wspaniałych córeczek:* dziękuje Ci za motywacje każdego dnia EWO:* "" #transformation #chodagang #misjachoda #bodybychoda #weightloss #bodybyEwaChodakowska",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/26341745_148335445885630_5068119142230392832_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4oy5fmx97CEAX-j7EFf&oh=8dafe1aecb260eedbf0ef0ece70b8905&oe=5F521FE8
1734720632246239683,GraphImage,BgS9zldlAHD,795,2018-03-14 09:07:15,55518,False,0,"A gdyby nikt Ci nie powiedział ILE MASZ LAT? .... to ile byś sobie dała? Na ile lat się czujesz? 😍😍 Ja mam 36, ale czuje się na 18 🤪🤪 ..a czasem na tyle, na ile wskazuje wiek metaboliczny 😅😅 Całe 12 💪🏽 proszę mi wybaczyć 😝➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖ #biżuteria @zozodesign_official #chodastyle @chodastyle",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/28750875_2094763647424895_5885784149775613952_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LjA6TujUBUMAX-Lxrfd&oh=c72af8d0798bf66747b92c2309b4ab3d&oe=5F52A097
2039045364075365377,GraphImage,BxMJPSOnoQB,303,2019-05-08 07:26:10,16285,False,0,"Na początek zostaw DWA SŁOWA UZNANIA dla Marysi ❤️ #missionbeachbodyzchodakowska DZIEŃ 3️⃣2️⃣ 🔥🔥🔥 Gdyby zabrakło Ci motywacji, wrzucam NIE SZCZYPTĘ a całą GARŚĆ o poranku 🤩🤩🤩 @marysiakorneluk dała do pieca 😱😱😱 ZAPAMIĘTAJ SOBIE MOJE SŁOWA 🤪 NIE TRENUJĄC ROBISZ NA ZŁOŚĆ TYLKO SOBIE (Myślinik - chodakowska) .. śmiesznie jest siebie cytować, ale tekst trzeba przyznać jest ponadczasowy 😅😅 INNYMI SŁOWY! DAWAAAAAAAJ! To jest Twój czas i lepszy niż dziś nie będzie na rozpoczęcie tej PRZYGODY ❣️❣️ Pozbądź się nadprogramowych ciężarów i zawalcz o pewność siebie .. ZROB TO DLA SIEBIE ❤️ Indywidualnie ułożoną DIETĘ BE DIET online, możesz zamówić na www.diety.bebio.pl ❣️❣️❣️ Catering dietetyczny BE DIET CATERING zamówisz na www.bedietcatering.pl @bediet_catering ❤️ .. a moje programy treningowe na dvd znajdziesz w sklepie online na www.sklep.bebio.pl 💋 lub online na stronie www.BeActiveTv.pl - tu możesz wykupić dostep online do wszystkich moich programów.. Abonament możesz kupić na miesiąc, trzy miesiące ... lub na cały rok ❤️ 🔥🔥🔥#misjachoda #fajterka #chodagang #bediet #bedietcatering",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/58423567_348742019111731_9047262943192350487_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=n7udVgiZ3tsAX8fEFI7&oh=6cc119c3a338b1b51b36634420bd7bba&oe=5F537A08
2069709754147775788,GraphImage,By5Fg48I6Us,187,2019-06-19 14:50:51,4897,False,0,"PRZYPOMINAJKA ❣️❣️❣️ Spełnij swoje marzenia i spędź ze mną tydzień na rajskich Malediwach 🌴🌴🌴Będą treningi, będą pogaduchy, będzie inspirująco, będzie SUPER - obiecuję! <3 A wiesz, co jest najlepsze? Że możesz zabrać osobę towarzyszącą, AAAA! 🤩
Od spełnienia marzeń dzielą Cię wyłącznie… zakupy na @frisco.pl 🥰
Co zrobić, aby wziąć udział w konkursie?
1. Kup dowolne produkty BeRAW na frisco.pl za minimum 50 zł. To Twoje pierwsze zakupy na frisco.pl? Na hasło CHODAGANG otrzymasz dodatkowy RABAT -35zł ❤
2. Odbierz gwarantowany kod do platformy BeActiveTV,
3. Odpowiedz na pytanie konkursowe: “Dlaczego właśnie Ty powinnaś/powinieneś pojechać na Malediwy?”
Link do formularza konkursowego znajduje się tutaj: www.frisco.pl/stn,wygraj-wyjazd-na-malediwy

Konkurs trwa do 30.06 ❤️❤️❤️
Pamiętaj, że każdy uczestnik konkursu otrzymuje nagrodę gwarantowaną, czyli kod promocyjny na miesięczny dostęp do mojej platformy BeActiveTV ❣️❣️ Daj znać, czy już wzięłaś udział w akcji 🥰 
P.S. Regulamin konkursu znajduje się w notatkach na profilu fb @beraw_ewachodakowska 😘😘",https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/64240459_179254966412516_7636123075443043598_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mKZLUXKNoUkAX_whC_D&oh=ee3222b34e4138727b6903118eda2bd6&oe=5F524056
802128969704634910,GraphImage,shvAxPS3oe,50,2014-09-04 16:34:06,7766,False,0,Dream 👉 act 👉 create 👉 achieve 💪👊👍 working in progress ❤️ with @kavoukis .. Don't stop !!,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10624444_723731267676801_243614857_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GvGGIgaB_fYAX8dd7Bl&oh=37e1fc98a2763e739e77c68182b93a70&oe=5F54B272
